año,mes,dia,2759,2673,2826,2819,2757,2748,2725,2718,2715,2683,2680,2670,2498,2549,2452,86545,2634,27590,2588,2632
1981,5,9,NaN,8,10,0,NaN,9,10,NaN,0,8,0,4,23,21,NaN,5,0,NaN,7,4
1981,5,10,NaN,13,41,21,NaN,8,55,NaN,27,32,51,6,7,39,NaN,3,15,NaN,17,21
1981,5,11,NaN,37,54,30,NaN,65,33,NaN,32,34,76,39,23,30,NaN,0,35,NaN,66,36
1981,5,12,NaN,55,87,47,NaN,66,95,NaN,37,76,115,87,74,44,NaN,78,59,NaN,116,111
1981,5,13,NaN,2,0,3,NaN,3,1,NaN,0,0,1,1,2,9,NaN,1,5,NaN,2,1
1981,5,14,NaN,0,3,0,NaN,0,5,NaN,0,0,0,0,0,3,NaN,1,0,NaN,0,0
1981,5,15,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,4,0,NaN,0,0,NaN,0,0
1981,5,16,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,17,NaN,0,4,0,NaN,13,0,NaN,0,0,0,0,1,0,NaN,3,7.2,NaN,4,0
1981,5,18,NaN,1,0,37.5,NaN,10,3,NaN,3,11,24,5,10,5,NaN,4,6.4,NaN,6,5
1981,5,19,NaN,45,35,42,NaN,56,40,NaN,6,42,63,37,91,27,NaN,38,6,NaN,51,55
1981,5,20,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,21,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,22,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,23,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,24,NaN,12,16,9,NaN,16,30,NaN,5,25,16.5,12,12,12,NaN,8,15,NaN,26,10
1981,5,25,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,26,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,27,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,28,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,29,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,30,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,31,NaN,26,7,10,NaN,13,5,NaN,19,0,0,25,0,0,NaN,18,0,NaN,7,14
1981,6,1,NaN,0,0,0,NaN,0,0,NaN,0,8,10,18,7,11,NaN,2,16,NaN,7,0
1981,6,2,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,2,NaN,0,0,NaN,0,0
1981,6,3,NaN,0,0,0,NaN,0,6,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,4,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,5,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,6,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,7,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,8,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,9,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,10,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,11,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,12,NaN,0,0,0,NaN,2,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,13,NaN,0,3,0,NaN,0,3,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,14,NaN,0,0,0,NaN,0,0,NaN,0,1,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,15,NaN,5,0,2.5,NaN,0,6,NaN,6,6,3,5,12,9,NaN,4.5,4,NaN,4,5
1981,6,16,NaN,14,3,15,NaN,4,12,NaN,11,6,15,17,13,8,NaN,15,4,NaN,8,10
1981,6,17,NaN,0,20,0,NaN,0,11,NaN,0,3,7,0,2,3,NaN,0,11,NaN,0,0
1981,6,18,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,19,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,20,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,21,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,22,NaN,8,11,2,NaN,12,5,NaN,12,7,9,11,7,0,NaN,13,0,NaN,5,6
1981,6,23,NaN,0,0,11,NaN,5,0,NaN,0,0,3,12,0,10,NaN,2,2,NaN,1,0
1981,6,24,NaN,0,0,10,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,4,NaN,0,0
1981,6,25,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,26,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,27,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,28,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,29,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,6,30,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,1,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,2,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,3,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,4,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,5,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,6,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,7,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,8,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,9,NaN,0,0,0,NaN,2,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,7,10,NaN,16,0,12,NaN,19,11,NaN,0,10,3,19,20,22,NaN,10,1,NaN,5,10
1981,7,11,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
